id,url,index,confidence,xmin,ymin,xmax,ymax,w,h,ponies,artists
1008035.jpeg,https://derpicdn.net/img/view/2015/10/23/1008035.jpeg,0,0.9214777946472168,49,213,551,715,502,502,trixie|twilight sparkle,imalou
1008846.jpeg,https://derpicdn.net/img/view/2015/10/24/1008846.jpeg,0,0.9977113008499146,1169,453,1859,1143,690,690,applejack|twilight sparkle,kikirdcz
1010554.jpeg,https://derpicdn.net/img/view/2015/10/28/1010554.jpeg,0,0.9859775900840759,2577,246,3483,1152,906,906,princess luna|spike|twilight sparkle,mistydash
1010554.jpeg,https://derpicdn.net/img/view/2015/10/28/1010554.jpeg,1,0.9476441740989684,508,152,1208,852,700,700,princess luna|spike|twilight sparkle,mistydash
1011840.jpeg,https://derpicdn.net/img/view/2015/10/29/1011840.jpeg,0,0.9904592037200928,335,118,679,462,344,344,spike|twilight sparkle,kongyi
1013162.jpeg,https://derpicdn.net/img/view/2015/10/31/1013162.jpeg,1,0.9796996116638184,1078,56,1452,430,374,374,applejack|rarity|twilight sparkle,yakovlev-vad|rublegun|princessofbeauxarts|mozgan
1013386.jpeg,https://derpicdn.net/img/view/2015/10/31/1013386.jpeg,0,0.994276523590088,0,1596,737,2392,737,796,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,blairchan231
1013386.jpeg,https://derpicdn.net/img/view/2015/10/31/1013386.jpeg,1,0.9864152073860168,2435,245,3265,1075,830,830,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,blairchan231
1013386.jpeg,https://derpicdn.net/img/view/2015/10/31/1013386.jpeg,2,0.9846829771995544,2764,1190,3378,1804,614,614,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,blairchan231
1013386.jpeg,https://derpicdn.net/img/view/2015/10/31/1013386.jpeg,3,0.9823183417320251,939,937,1851,1849,912,912,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,blairchan231
1013386.jpeg,https://derpicdn.net/img/view/2015/10/31/1013386.jpeg,4,0.9616758227348328,0,0,981,855,981,855,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,blairchan231
1014395.jpeg,https://derpicdn.net/img/view/2015/11/1/1014395.jpeg,0,0.9572041034698486,5448,3483,7340,5375,1892,1892,trixie|twilight sparkle,pikachumask
1015068.jpeg,https://derpicdn.net/img/view/2015/11/2/1015068.jpeg,1,0.953893542289734,1646,1227,2414,1995,768,768,princess cadance|shining armor|sunset shimmer|twilight sparkle,shira-hedgie
1015154.jpeg,https://derpicdn.net/img/view/2015/11/3/1015154.jpeg,0,0.998503029346466,819,0,1280,441,461,441,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,animestrife009
1015154.jpeg,https://derpicdn.net/img/view/2015/11/3/1015154.jpeg,2,0.9925224184989928,0,246,219,512,219,266,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,animestrife009
1015834.jpeg,https://derpicdn.net/img/view/2015/11/4/1015834.jpeg,0,0.9855718016624452,469,0,1453,948,984,948,princess luna|twilight sparkle,magnaluna
1016188.jpeg,https://derpicdn.net/img/view/2015/11/4/1016188.jpeg,0,0.9971917271614076,505,0,1285,700,780,700,princess celestia|twilight sparkle,magnaluna
1019356.jpeg,https://derpicdn.net/img/view/2015/11/9/1019356.jpeg,0,0.9437867999076844,464,6,958,500,494,494,pinkie pie|twilight sparkle,rockingscorpion
1020813.jpeg,https://derpicdn.net/img/view/2015/11/11/1020813.jpeg,0,0.968317985534668,952,0,1920,965,968,965,applejack|twilight sparkle,
1021863.jpeg,https://derpicdn.net/img/view/2015/11/13/1021863.jpeg,0,0.9759450554847716,474,0,918,391,444,391,applejack|fluttershy|rainbow dash|twilight sparkle,fruitilupis
1022668.jpeg,https://derpicdn.net/img/view/2015/11/14/1022668.jpeg,0,0.9359819889068604,5,0,359,336,354,336,fluttershy|twilight sparkle,
1022936.jpeg,https://derpicdn.net/img/view/2015/11/14/1022936.jpeg,0,0.9757104516029358,296,54,736,494,440,440,princess luna|twilight sparkle,silfoe
1023931.jpeg,https://derpicdn.net/img/view/2015/11/16/1023931.jpeg,0,0.9838700890541076,370,30,660,320,290,290,applejack|twilight sparkle,maran-zelde
1024723.jpeg,https://derpicdn.net/img/view/2015/11/17/1024723.jpeg,0,0.9394958019256592,316,5,862,551,546,546,fluttershy|twilight sparkle,rockingscorpion
1025303.jpeg,https://derpicdn.net/img/view/2015/11/18/1025303.jpeg,0,0.9963347315788268,354,377,830,853,476,476,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,bratzoid
1025303.jpeg,https://derpicdn.net/img/view/2015/11/18/1025303.jpeg,1,0.9874202013015748,879,1371,1311,1803,432,432,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,bratzoid
1025303.jpeg,https://derpicdn.net/img/view/2015/11/18/1025303.jpeg,2,0.971383273601532,267,1037,791,1561,524,524,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,bratzoid
1025303.jpeg,https://derpicdn.net/img/view/2015/11/18/1025303.jpeg,3,0.9653566479682922,1326,1015,1864,1553,538,538,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,bratzoid
1025303.jpeg,https://derpicdn.net/img/view/2015/11/18/1025303.jpeg,4,0.9653533101081848,1310,316,1850,856,540,540,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,bratzoid
1025639.jpeg,https://derpicdn.net/img/view/2015/11/19/1025639.jpeg,0,0.9972680807113647,1881,549,3089,1757,1208,1208,sunset shimmer|twilight sparkle,tankepic
1027943.jpeg,https://derpicdn.net/img/view/2015/11/22/1027943.jpeg,0,0.9989023804664612,519,0,1291,730,772,730,princess luna|twilight sparkle,redvaisandandre
1029620.jpeg,https://derpicdn.net/img/view/2015/11/24/1029620.jpeg,0,0.9931450486183168,2754,1894,3558,2698,804,804,sunset shimmer|twilight sparkle,overlordneon
1029620.jpeg,https://derpicdn.net/img/view/2015/11/24/1029620.jpeg,1,0.9023061990737916,964,2180,1648,2864,684,684,sunset shimmer|twilight sparkle,overlordneon
1031303.jpeg,https://derpicdn.net/img/view/2015/11/27/1031303.jpeg,0,0.9548014402389526,545,83,949,487,404,404,starlight glimmer|twilight sparkle,artistnjc
1033574.jpeg,https://derpicdn.net/img/view/2015/11/30/1033574.jpeg,0,0.9006034731864929,270,249,684,663,414,414,starlight glimmer|twilight sparkle,alloyrabbit
1033661.jpeg,https://derpicdn.net/img/view/2015/11/30/1033661.jpeg,0,0.9942172169685364,42,471,410,839,368,368,trixie|twilight sparkle,pixelkitties
1033661.jpeg,https://derpicdn.net/img/view/2015/11/30/1033661.jpeg,1,0.9891645908355712,360,604,652,896,292,292,trixie|twilight sparkle,pixelkitties
1033661.jpeg,https://derpicdn.net/img/view/2015/11/30/1033661.jpeg,2,0.9737783670425416,159,33,415,289,256,256,trixie|twilight sparkle,pixelkitties
1034633.jpeg,https://derpicdn.net/img/view/2015/12/1/1034633.jpeg,0,0.9953932166099548,1091,689,1280,887,189,198,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,leafbunny
1034633.jpeg,https://derpicdn.net/img/view/2015/12/1/1034633.jpeg,1,0.9944518208503724,204,665,398,859,194,194,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,leafbunny
1034633.jpeg,https://derpicdn.net/img/view/2015/12/1/1034633.jpeg,3,0.965696394443512,643,48,845,250,202,202,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,leafbunny
1036162.jpeg,https://derpicdn.net/img/view/2015/12/3/1036162.jpeg,0,0.9988899230957032,710,34,986,310,276,276,fluttershy|twilight sparkle,mad'n evil
1036774.jpeg,https://derpicdn.net/img/view/2015/12/4/1036774.jpeg,0,0.9856763482093812,5104,1291,5882,2069,778,778,applejack|discord|fluttershy|mane six|pinkie pie|queen chrysalis|rainbow dash|rarity|spike|starlight glimmer|twilight sparkle,lrusu
1036774.jpeg,https://derpicdn.net/img/view/2015/12/4/1036774.jpeg,1,0.984674870967865,4097,1361,4971,2235,874,874,applejack|discord|fluttershy|mane six|pinkie pie|queen chrysalis|rainbow dash|rarity|spike|starlight glimmer|twilight sparkle,lrusu
1038300.jpeg,https://derpicdn.net/img/view/2015/12/6/1038300.jpeg,0,0.97691148519516,651,251,813,413,162,162,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,
1038300.jpeg,https://derpicdn.net/img/view/2015/12/6/1038300.jpeg,1,0.9672698974609376,808,242,990,424,182,182,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,
1038300.jpeg,https://derpicdn.net/img/view/2015/12/6/1038300.jpeg,2,0.914186418056488,245,256,461,472,216,216,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,
1039210.jpeg,https://derpicdn.net/img/view/2015/12/7/1039210.jpeg,0,0.95650452375412,1616,0,2388,704,772,704,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,dilarus
1040024.jpeg,https://derpicdn.net/img/view/2015/12/8/1040024.jpeg,0,0.9953232407569884,288,127,1160,999,872,872,starlight glimmer|twilight sparkle,
1040024.jpeg,https://derpicdn.net/img/view/2015/12/8/1040024.jpeg,1,0.9951006770133972,1354,689,1910,1245,556,556,starlight glimmer|twilight sparkle,
1041194.jpeg,https://derpicdn.net/img/view/2015/12/10/1041194.jpeg,0,0.9994999170303344,1865,1140,2601,1876,736,736,queen chrysalis|twilight sparkle,dilarus
1041400.jpeg,https://derpicdn.net/img/view/2015/12/10/1041400.jpeg,1,0.9117584228515624,124,231,376,483,252,252,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|sunset shimmer|twilight sparkle,shimazun
1041403.jpeg,https://derpicdn.net/img/view/2015/12/10/1041403.jpeg,0,0.9838071465492249,590,770,1122,1302,532,532,starlight glimmer|sunset shimmer|trixie|twilight sparkle,ncmares
1041403.jpeg,https://derpicdn.net/img/view/2015/12/10/1041403.jpeg,1,0.9779964089393616,1130,645,1842,1357,712,712,starlight glimmer|sunset shimmer|trixie|twilight sparkle,ncmares
1043626.jpeg,https://derpicdn.net/img/view/2015/12/13/1043626.jpeg,0,0.9980350136756896,320,246,872,798,552,552,spike|twilight sparkle,lucky dragoness
1045512.jpeg,https://derpicdn.net/img/view/2015/12/16/1045512.jpeg,0,0.997186541557312,0,0,615,616,615,616,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|spike|twilight sparkle,abbystarling
1045512.jpeg,https://derpicdn.net/img/view/2015/12/16/1045512.jpeg,1,0.9110428094863892,794,859,1336,1320,542,461,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|spike|twilight sparkle,abbystarling
1045512.jpeg,https://derpicdn.net/img/view/2015/12/16/1045512.jpeg,2,0.905402898788452,1463,470,2040,1102,577,632,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|spike|twilight sparkle,abbystarling
1046689.jpeg,https://derpicdn.net/img/view/2015/12/18/1046689.jpeg,0,0.9790545701980592,174,0,544,338,370,338,trixie|twilight sparkle,longinius|princess-katie
1047603.jpeg,https://derpicdn.net/img/view/2015/12/19/1047603.jpeg,1,0.9854456186294556,229,0,573,337,344,337,pinkie pie|rainbow dash|rarity|twilight sparkle,ponygoddess
1047657.jpeg,https://derpicdn.net/img/view/2015/12/19/1047657.jpeg,0,0.9733975529670716,0,247,360,667,360,420,applejack|discord|fluttershy|mane six|pinkie pie|queen chrysalis|rainbow dash|rarity|twilight sparkle,aquaticsun
1047657.jpeg,https://derpicdn.net/img/view/2015/12/19/1047657.jpeg,2,0.9181025624275208,196,585,576,965,380,380,applejack|discord|fluttershy|mane six|pinkie pie|queen chrysalis|rainbow dash|rarity|twilight sparkle,aquaticsun
1051389.jpeg,https://derpicdn.net/img/view/2015/12/24/1051389.jpeg,1,0.9944825172424316,717,317,1089,689,372,372,starlight glimmer|twilight sparkle,cuddlehooves
1051389.jpeg,https://derpicdn.net/img/view/2015/12/24/1051389.jpeg,2,0.9766003489494324,382,27,788,433,406,406,starlight glimmer|twilight sparkle,cuddlehooves
1052400.jpeg,https://derpicdn.net/img/view/2015/12/25/1052400.jpeg,0,0.9980632066726683,205,16,527,338,322,322,apple bloom|applejack|cutie mark crusaders|fluttershy|mane six|pinkie pie|princess cadance|princess celestia|princess luna|rainbow dash|rarity|scootaloo|shining armor|starlight glimmer|sunset shimmer|sweetie belle|twilight sparkle,kongyi
1052400.jpeg,https://derpicdn.net/img/view/2015/12/25/1052400.jpeg,1,0.9672276377677916,281,804,577,1100,296,296,apple bloom|applejack|cutie mark crusaders|fluttershy|mane six|pinkie pie|princess cadance|princess celestia|princess luna|rainbow dash|rarity|scootaloo|shining armor|starlight glimmer|sunset shimmer|sweetie belle|twilight sparkle,kongyi
1052400.jpeg,https://derpicdn.net/img/view/2015/12/25/1052400.jpeg,3,0.9509464502334596,551,811,881,1141,330,330,apple bloom|applejack|cutie mark crusaders|fluttershy|mane six|pinkie pie|princess cadance|princess celestia|princess luna|rainbow dash|rarity|scootaloo|shining armor|starlight glimmer|sunset shimmer|sweetie belle|twilight sparkle,kongyi
1052744.jpeg,https://derpicdn.net/img/view/2015/12/26/1052744.jpeg,1,0.9990637898445128,509,551,861,903,352,352,pinkie pie|rainbow dash|rarity|soarin'|spitfire|sunset shimmer|twilight sparkle,shimazun
1052744.jpeg,https://derpicdn.net/img/view/2015/12/26/1052744.jpeg,4,0.9806121587753296,255,1222,587,1554,332,332,pinkie pie|rainbow dash|rarity|soarin'|spitfire|sunset shimmer|twilight sparkle,shimazun
1052744.jpeg,https://derpicdn.net/img/view/2015/12/26/1052744.jpeg,5,0.9742591381072998,956,0,1302,343,346,343,pinkie pie|rainbow dash|rarity|soarin'|spitfire|sunset shimmer|twilight sparkle,shimazun
1053393.jpeg,https://derpicdn.net/img/view/2015/12/27/1053393.jpeg,0,0.9898073673248292,537,29,935,427,398,398,trixie|twilight sparkle,asika-aida
1056280.jpeg,https://derpicdn.net/img/view/2015/12/31/1056280.jpeg,0,0.9841548800468444,242,315,486,559,244,244,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|spike|twilight sparkle,viddi32|thegamercolt
1056280.jpeg,https://derpicdn.net/img/view/2015/12/31/1056280.jpeg,1,0.9782510995864868,768,246,982,460,214,214,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|spike|twilight sparkle,viddi32|thegamercolt
1056280.jpeg,https://derpicdn.net/img/view/2015/12/31/1056280.jpeg,2,0.978069543838501,579,18,785,224,206,206,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|spike|twilight sparkle,viddi32|thegamercolt
1056280.jpeg,https://derpicdn.net/img/view/2015/12/31/1056280.jpeg,3,0.9456560611724854,44,398,298,652,254,254,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|spike|twilight sparkle,viddi32|thegamercolt
1057248.jpeg,https://derpicdn.net/img/view/2016/1/1/1057248.jpeg,0,0.9504392743110656,297,0,631,327,334,327,fluttershy|princess cadance|twilight sparkle,mirrorandimage
1057896.jpeg,https://derpicdn.net/img/view/2016/1/2/1057896.jpeg,0,0.9851825833320618,191,73,559,441,368,368,sunset shimmer|twilight sparkle,vago-xd
1058429.jpeg,https://derpicdn.net/img/view/2016/1/3/1058429.jpeg,0,0.9852936863899232,490,563,804,877,314,314,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,chris-artz
1058429.jpeg,https://derpicdn.net/img/view/2016/1/3/1058429.jpeg,1,0.9796552062034608,621,13,909,301,288,288,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,chris-artz
1058815.jpeg,https://derpicdn.net/img/view/2016/1/3/1058815.jpeg,0,0.9816685318946838,1386,2651,2094,3359,708,708,discord|fluttershy|princess celestia|rainbow dash|scootaloo|sunset shimmer|sweetie belle|twilight sparkle,overlordneon
1058815.jpeg,https://derpicdn.net/img/view/2016/1/3/1058815.jpeg,1,0.9800354838371276,1134,1617,1854,2337,720,720,discord|fluttershy|princess celestia|rainbow dash|scootaloo|sunset shimmer|sweetie belle|twilight sparkle,overlordneon
1060769.jpeg,https://derpicdn.net/img/view/2016/1/6/1060769.jpeg,0,0.9987342953681946,753,39,1359,645,606,606,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,periwinkietwinkie
1060769.jpeg,https://derpicdn.net/img/view/2016/1/6/1060769.jpeg,1,0.9975146651268004,741,713,1343,1315,602,602,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,periwinkietwinkie
1060769.jpeg,https://derpicdn.net/img/view/2016/1/6/1060769.jpeg,2,0.9937160611152648,1280,28,1896,644,616,616,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,periwinkietwinkie
1060769.jpeg,https://derpicdn.net/img/view/2016/1/6/1060769.jpeg,3,0.967485010623932,1290,726,1834,1270,544,544,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,periwinkietwinkie
1061554.jpeg,https://derpicdn.net/img/view/2016/1/7/1061554.jpeg,0,0.9390680193901062,119,102,480,480,361,378,starlight glimmer|twilight sparkle,
1062356.jpeg,https://derpicdn.net/img/view/2016/1/8/1062356.jpeg,0,0.9991456270217896,452,0,876,411,424,411,princess cadance|princess celestia|princess luna|twilight sparkle,girlsay
1062356.jpeg,https://derpicdn.net/img/view/2016/1/8/1062356.jpeg,1,0.9224305748939514,253,334,793,874,540,540,princess cadance|princess celestia|princess luna|twilight sparkle,girlsay
1066002.jpeg,https://derpicdn.net/img/view/2016/1/13/1066002.jpeg,0,0.9993748068809508,1266,306,1920,960,654,654,princess cadance|princess celestia|princess luna|twilight sparkle,ncmares
1067144.jpeg,https://derpicdn.net/img/view/2016/1/15/1067144.jpeg,0,0.9914640188217164,132,0,396,257,264,257,spike|twilight sparkle,xjkenny
1068126.jpeg,https://derpicdn.net/img/view/2016/1/17/1068126.jpeg,0,0.9915481805801392,998,486,1538,1026,540,540,princess celestia|twilight sparkle,ncmares
1068246.jpeg,https://derpicdn.net/img/view/2016/1/17/1068246.jpeg,0,0.9995378851890564,0,543,147,703,147,160,apple bloom|applejack|big macintosh|cutie mark crusaders|discord|fluttershy|mane six|pinkie pie|princess cadance|princess celestia|princess luna|queen chrysalis|rainbow dash|rarity|scootaloo|shining armor|spike|sweetie belle|trixie|twilight sparkle,christadoodles
1068246.jpeg,https://derpicdn.net/img/view/2016/1/17/1068246.jpeg,1,0.998726725578308,264,0,400,134,136,134,apple bloom|applejack|big macintosh|cutie mark crusaders|discord|fluttershy|mane six|pinkie pie|princess cadance|princess celestia|princess luna|queen chrysalis|rainbow dash|rarity|scootaloo|shining armor|spike|sweetie belle|trixie|twilight sparkle,christadoodles
1068246.jpeg,https://derpicdn.net/img/view/2016/1/17/1068246.jpeg,2,0.9974160194396972,382,747,518,883,136,136,apple bloom|applejack|big macintosh|cutie mark crusaders|discord|fluttershy|mane six|pinkie pie|princess cadance|princess celestia|princess luna|queen chrysalis|rainbow dash|rarity|scootaloo|shining armor|spike|sweetie belle|trixie|twilight sparkle,christadoodles
1068246.jpeg,https://derpicdn.net/img/view/2016/1/17/1068246.jpeg,3,0.9948590993881226,0,741,141,891,141,150,apple bloom|applejack|big macintosh|cutie mark crusaders|discord|fluttershy|mane six|pinkie pie|princess cadance|princess celestia|princess luna|queen chrysalis|rainbow dash|rarity|scootaloo|shining armor|spike|sweetie belle|trixie|twilight sparkle,christadoodles
1068246.jpeg,https://derpicdn.net/img/view/2016/1/17/1068246.jpeg,4,0.9891775846481324,656,565,800,719,144,154,apple bloom|applejack|big macintosh|cutie mark crusaders|discord|fluttershy|mane six|pinkie pie|princess cadance|princess celestia|princess luna|queen chrysalis|rainbow dash|rarity|scootaloo|shining armor|spike|sweetie belle|trixie|twilight sparkle,christadoodles
1068246.jpeg,https://derpicdn.net/img/view/2016/1/17/1068246.jpeg,5,0.9840840101242064,0,171,146,325,146,154,apple bloom|applejack|big macintosh|cutie mark crusaders|discord|fluttershy|mane six|pinkie pie|princess cadance|princess celestia|princess luna|queen chrysalis|rainbow dash|rarity|scootaloo|shining armor|spike|sweetie belle|trixie|twilight sparkle,christadoodles
1068246.jpeg,https://derpicdn.net/img/view/2016/1/17/1068246.jpeg,6,0.9825168251991272,129,748,269,888,140,140,apple bloom|applejack|big macintosh|cutie mark crusaders|discord|fluttershy|mane six|pinkie pie|princess cadance|princess celestia|princess luna|queen chrysalis|rainbow dash|rarity|scootaloo|shining armor|spike|sweetie belle|trixie|twilight sparkle,christadoodles
1068246.jpeg,https://derpicdn.net/img/view/2016/1/17/1068246.jpeg,7,0.9807452559471128,418,0,556,125,138,125,apple bloom|applejack|big macintosh|cutie mark crusaders|discord|fluttershy|mane six|pinkie pie|princess cadance|princess celestia|princess luna|queen chrysalis|rainbow dash|rarity|scootaloo|shining armor|spike|sweetie belle|trixie|twilight sparkle,christadoodles
1068246.jpeg,https://derpicdn.net/img/view/2016/1/17/1068246.jpeg,9,0.9533231258392334,524,162,700,338,176,176,apple bloom|applejack|big macintosh|cutie mark crusaders|discord|fluttershy|mane six|pinkie pie|princess cadance|princess celestia|princess luna|queen chrysalis|rainbow dash|rarity|scootaloo|shining armor|spike|sweetie belle|trixie|twilight sparkle,christadoodles
1068246.jpeg,https://derpicdn.net/img/view/2016/1/17/1068246.jpeg,10,0.914043128490448,628,168,800,374,172,206,apple bloom|applejack|big macintosh|cutie mark crusaders|discord|fluttershy|mane six|pinkie pie|princess cadance|princess celestia|princess luna|queen chrysalis|rainbow dash|rarity|scootaloo|shining armor|spike|sweetie belle|trixie|twilight sparkle,christadoodles
1069803.jpeg,https://derpicdn.net/img/view/2016/1/19/1069803.jpeg,0,0.9910795092582704,919,33,1173,287,254,254,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,runsammya
1070841.jpeg,https://derpicdn.net/img/view/2016/1/21/1070841.jpeg,0,0.9938345551490784,0,3960,954,5038,954,1078,applejack|fluttershy|mane six|pinkie pie|princess cadance|princess celestia|princess luna|rainbow dash|rarity|spike|twilight sparkle,shira-hedgie
1070841.jpeg,https://derpicdn.net/img/view/2016/1/21/1070841.jpeg,1,0.9932101368904114,2792,5697,3744,6649,952,952,applejack|fluttershy|mane six|pinkie pie|princess cadance|princess celestia|princess luna|rainbow dash|rarity|spike|twilight sparkle,shira-hedgie
1073539.jpeg,https://derpicdn.net/img/view/2016/1/25/1073539.jpeg,0,0.9949319958686828,519,539,853,873,334,334,applejack|fluttershy|pinkie pie|twilight sparkle,dan232323
1073759.jpeg,https://derpicdn.net/img/view/2016/1/25/1073759.jpeg,0,0.9790093302726746,0,77,371,495,371,418,princess cadance|princess celestia|princess luna|twilight sparkle,arta-the-pony
1073759.jpeg,https://derpicdn.net/img/view/2016/1/25/1073759.jpeg,1,0.9441712498664856,783,64,1280,600,497,536,princess cadance|princess celestia|princess luna|twilight sparkle,arta-the-pony
1076541.jpeg,https://derpicdn.net/img/view/2016/1/30/1076541.jpeg,0,0.9512994289398192,477,277,733,533,256,256,starlight glimmer|sunset shimmer|twilight sparkle,pinipy
1078875.jpeg,https://derpicdn.net/img/view/2016/2/2/1078875.jpeg,0,0.991308331489563,376,0,1130,720,754,720,princess luna|twilight sparkle,magnaluna
1078875.jpeg,https://derpicdn.net/img/view/2016/2/2/1078875.jpeg,1,0.9004738330841064,362,515,1066,1219,704,704,princess luna|twilight sparkle,magnaluna
1079170.jpeg,https://derpicdn.net/img/view/2016/2/3/1079170.jpeg,2,0.964811623096466,1564,1194,2074,1704,510,510,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,thundereddie
1079444.jpeg,https://derpicdn.net/img/view/2016/2/3/1079444.jpeg,0,0.9979185461997986,1909,369,2207,667,298,298,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,dun
1079444.jpeg,https://derpicdn.net/img/view/2016/2/3/1079444.jpeg,1,0.952383816242218,1546,341,1866,661,320,320,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,dun
1079444.jpeg,https://derpicdn.net/img/view/2016/2/3/1079444.jpeg,2,0.9435786604881288,441,249,773,581,332,332,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,dun
1079444.jpeg,https://derpicdn.net/img/view/2016/2/3/1079444.jpeg,3,0.9388630390167236,1191,346,1501,656,310,310,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,dun
1080585.jpeg,https://derpicdn.net/img/view/2016/2/5/1080585.jpeg,1,0.9929130673408508,99,566,657,1124,558,558,fluttershy|rarity|twilight sparkle,fairysearch
1081731.jpeg,https://derpicdn.net/img/view/2016/2/6/1081731.jpeg,0,0.9981779456138612,85,0,387,272,302,272,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|spike|twilight sparkle,shimazun
1081731.jpeg,https://derpicdn.net/img/view/2016/2/6/1081731.jpeg,1,0.9964340925216676,64,527,292,755,228,228,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|spike|twilight sparkle,shimazun
1081731.jpeg,https://derpicdn.net/img/view/2016/2/6/1081731.jpeg,2,0.9877488017082214,1160,0,1414,238,254,238,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|spike|twilight sparkle,shimazun
1081731.jpeg,https://derpicdn.net/img/view/2016/2/6/1081731.jpeg,3,0.9844825863838196,569,0,877,305,308,305,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|spike|twilight sparkle,shimazun
1081731.jpeg,https://derpicdn.net/img/view/2016/2/6/1081731.jpeg,4,0.9580374360084534,917,536,1161,780,244,244,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|spike|twilight sparkle,shimazun
1082106.jpeg,https://derpicdn.net/img/view/2016/2/7/1082106.jpeg,0,0.9915897250175476,699,199,1115,615,416,416,applejack|fluttershy|mane six|pinkie pie|rainbow dash|rarity|twilight sparkle,synthierose
1082795.jpeg,https://derpicdn.net/img/view/2016/2/7/1082795.jpeg,0,0.9455164074897766,381,83,911,613,530,530,pinkie pie|queen chrysalis|twilight sparkle,luna77899
1086105.jpeg,https://derpicdn.net/img/view/2016/2/12/1086105.jpeg,0,0.9386906027793884,103,0,505,308,402,308,princess celestia|twilight sparkle,miki 14
1086666.jpeg,https://derpicdn.net/img/view/2016/2/13/1086666.jpeg,2,0.9689197540283204,431,0,869,356,438,356,fluttershy|rarity|twilight sparkle,made-in-donuts
1087825.jpeg,https://derpicdn.net/img/view/2016/2/14/1087825.jpeg,0,0.9711689949035645,178,216,552,590,374,374,applejack|fluttershy|pinkie pie|rainbow dash|spike|twilight sparkle,kongyi
1088746.jpeg,https://derpicdn.net/img/view/2016/2/15/1088746.jpeg,0,0.9871195554733276,1863,254,2393,784,530,530,applejack|big macintosh|fluttershy|pinkie pie|rainbow dash|rarity|soarin'|twilight sparkle,whitefangkakashi300
1088746.jpeg,https://derpicdn.net/img/view/2016/2/15/1088746.jpeg,1,0.9606672525405884,1474,223,2052,801,578,578,applejack|big macintosh|fluttershy|pinkie pie|rainbow dash|rarity|soarin'|twilight sparkle,whitefangkakashi300
1089963.jpeg,https://derpicdn.net/img/view/2016/2/16/1089963.jpeg,0,0.9979509115219116,516,12,818,314,302,302,princess celestia|twilight sparkle,pettankochanv
